,0,1,2,3,4,5,6,7,8,9,10,11,12
18215,6,5,4.0,11.0,10.0,15.0,19.0,20.0,22.0,21.0,24.0,,
18216,5,9,10.0,11.0,12.0,13.0,24.0,21.0,,,,,
18217,22,20,19.0,15.0,14.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,
18218,24,21,20.0,22.0,23.0,14.0,15.0,10.0,16.0,8.0,9.0,,
18219,1,3,12.0,13.0,24.0,23.0,22.0,21.0,20.0,19.0,15.0,,
18220,22,21,24.0,23.0,14.0,15.0,10.0,11.0,4.0,5.0,6.0,2.0,1.0
18221,13,24,23.0,22.0,15.0,10.0,17.0,16.0,8.0,,,,
18222,16,17,10.0,15.0,14.0,11.0,4.0,,,,,,
18223,4,11,10.0,15.0,14.0,23.0,24.0,,,,,,
18224,3,4,5.0,9.0,8.0,16.0,18.0,7.0,,,,,
18225,4,5,9.0,10.0,15.0,19.0,20.0,22.0,23.0,24.0,21.0,,
18226,7,18,20.0,22.0,23.0,14.0,15.0,10.0,11.0,4.0,3.0,,
18227,19,15,14.0,11.0,12.0,3.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0
18228,6,8,16.0,17.0,19.0,15.0,10.0,11.0,14.0,23.0,24.0,,
18229,20,22,15.0,19.0,17.0,10.0,16.0,8.0,6.0,2.0,,,
18230,19,20,22.0,23.0,14.0,11.0,10.0,9.0,5.0,6.0,2.0,1.0,
18231,4,3,12.0,11.0,10.0,17.0,19.0,20.0,22.0,21.0,,,
18232,6,5,9.0,10.0,16.0,17.0,19.0,15.0,,,,,
18233,21,22,15.0,19.0,17.0,10.0,11.0,4.0,5.0,,,,
18234,24,23,14.0,15.0,22.0,21.0,20.0,18.0,16.0,8.0,9.0,,
18235,7,18,20.0,22.0,21.0,24.0,23.0,14.0,11.0,4.0,3.0,,
18236,13,24,21.0,22.0,20.0,19.0,17.0,,,,,,
18237,11,14,23.0,22.0,20.0,21.0,,,,,,,
18238,6,8,7.0,18.0,16.0,17.0,19.0,15.0,14.0,23.0,22.0,,
18239,9,10,11.0,14.0,23.0,22.0,21.0,20.0,,,,,
18240,10,11,12.0,3.0,4.0,5.0,6.0,,,,,,
18241,7,18,16.0,17.0,10.0,11.0,4.0,3.0,1.0,,,,
18242,7,18,16.0,8.0,9.0,5.0,4.0,11.0,,,,,
18243,1,2,6.0,5.0,9.0,10.0,15.0,19.0,20.0,21.0,22.0,,
18244,1,3,4.0,11.0,14.0,23.0,24.0,21.0,20.0,19.0,15.0,,
18245,20,18,16.0,10.0,9.0,8.0,6.0,5.0,4.0,3.0,1.0,,
18246,20,21,22.0,15.0,14.0,11.0,4.0,3.0,1.0,2.0,,,
18247,1,3,12.0,11.0,10.0,17.0,16.0,18.0,20.0,22.0,,,
18248,2,6,8.0,9.0,10.0,15.0,22.0,21.0,20.0,,,,
18249,19,17,16.0,8.0,6.0,5.0,9.0,10.0,11.0,4.0,3.0,1.0,
18250,2,1,3.0,4.0,11.0,14.0,15.0,22.0,,,,,
18251,10,15,19.0,17.0,16.0,18.0,20.0,21.0,24.0,,,,
18252,6,8,16.0,10.0,15.0,22.0,23.0,14.0,,,,,
18253,22,15,14.0,23.0,24.0,13.0,12.0,11.0,10.0,9.0,8.0,6.0,2.0
18254,13,24,23.0,14.0,11.0,10.0,16.0,18.0,7.0,8.0,6.0,,
18255,8,7,18.0,16.0,17.0,10.0,11.0,12.0,,,,,
18256,18,7,8.0,9.0,10.0,17.0,19.0,15.0,14.0,,,,
18257,6,8,7.0,18.0,16.0,10.0,11.0,14.0,15.0,,,,
18258,5,9,10.0,11.0,14.0,23.0,22.0,,,,,,
18259,6,5,9.0,10.0,15.0,22.0,20.0,21.0,24.0,,,,
18260,23,22,15.0,10.0,16.0,8.0,6.0,5.0,4.0,3.0,1.0,,
18261,21,22,23.0,14.0,11.0,10.0,17.0,16.0,8.0,,,,
18262,5,4,11.0,14.0,15.0,10.0,9.0,8.0,16.0,18.0,20.0,,
18263,5,4,3.0,12.0,11.0,14.0,15.0,19.0,20.0,21.0,,,
18264,14,15,22.0,21.0,20.0,18.0,16.0,10.0,9.0,8.0,7.0,,
18265,23,22,20.0,19.0,17.0,10.0,11.0,4.0,5.0,6.0,8.0,,
18266,11,14,23.0,24.0,13.0,12.0,3.0,1.0,2.0,,,,
18267,16,17,19.0,20.0,22.0,15.0,14.0,23.0,,,,,
18268,6,5,4.0,11.0,14.0,23.0,,,,,,,
18269,7,18,20.0,19.0,15.0,22.0,23.0,24.0,13.0,12.0,3.0,,
18270,7,8,9.0,10.0,17.0,19.0,15.0,14.0,11.0,4.0,3.0,,
18271,5,6,8.0,16.0,18.0,7.0,,,,,,,
18272,20,19,17.0,16.0,8.0,9.0,10.0,11.0,12.0,3.0,4.0,,
18273,13,24,23.0,14.0,15.0,10.0,17.0,16.0,18.0,7.0,,,
18274,11,10,17.0,19.0,20.0,18.0,7.0,,,,,,
18275,20,18,16.0,17.0,10.0,15.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0
18276,21,22,23.0,14.0,11.0,4.0,5.0,6.0,8.0,,,,
18277,24,23,22.0,20.0,19.0,15.0,14.0,11.0,10.0,,,,
18278,13,24,21.0,22.0,20.0,19.0,15.0,10.0,16.0,18.0,7.0,,
18279,4,5,9.0,10.0,15.0,22.0,21.0,20.0,,,,,
18280,17,19,20.0,21.0,24.0,23.0,14.0,11.0,4.0,3.0,1.0,,
18281,13,24,23.0,22.0,15.0,14.0,11.0,4.0,5.0,,,,
18282,21,20,18.0,16.0,17.0,19.0,15.0,10.0,9.0,8.0,6.0,,
18283,1,3,12.0,11.0,14.0,15.0,22.0,21.0,,,,,
18284,13,24,23.0,22.0,15.0,10.0,16.0,17.0,19.0,,,,
18285,17,16,10.0,11.0,12.0,13.0,24.0,,,,,,
18286,7,8,9.0,10.0,16.0,18.0,20.0,21.0,24.0,13.0,,,
18287,1,3,4.0,11.0,10.0,9.0,8.0,16.0,17.0,19.0,15.0,22.0,
18288,23,14,15.0,19.0,17.0,10.0,9.0,5.0,,,,,
18289,8,7,18.0,20.0,21.0,22.0,,,,,,,
18290,20,21,22.0,15.0,10.0,11.0,,,,,,,
18291,7,8,16.0,17.0,,,,,,,,,
18292,2,6,8.0,9.0,10.0,11.0,12.0,13.0,,,,,
18293,19,15,10.0,9.0,8.0,7.0,,,,,,,
18294,20,22,15.0,19.0,17.0,16.0,18.0,7.0,8.0,6.0,5.0,,
18295,10,16,18.0,20.0,22.0,23.0,24.0,,,,,,
18296,6,8,16.0,17.0,19.0,15.0,14.0,23.0,24.0,13.0,,,
18297,12,11,4.0,5.0,9.0,10.0,15.0,22.0,20.0,,,,
18298,12,13,24.0,23.0,14.0,15.0,10.0,16.0,18.0,,,,
18299,12,11,10.0,17.0,16.0,18.0,,,,,,,
18300,4,3,12.0,13.0,24.0,21.0,22.0,,,,,,
18301,17,16,18.0,7.0,8.0,9.0,10.0,11.0,12.0,3.0,1.0,,
18302,8,16,10.0,11.0,14.0,15.0,19.0,20.0,21.0,,,,
18303,8,16,17.0,19.0,20.0,21.0,22.0,15.0,14.0,23.0,,,
18304,9,5,6.0,8.0,16.0,17.0,19.0,15.0,22.0,21.0,24.0,,
18305,4,11,10.0,16.0,18.0,20.0,21.0,22.0,,,,,
18306,4,11,14.0,23.0,24.0,21.0,,,,,,,
18307,2,6,8.0,9.0,10.0,11.0,14.0,15.0,19.0,20.0,,,
18308,8,9,10.0,15.0,22.0,21.0,24.0,13.0,,,,,
18309,1,2,6.0,8.0,16.0,18.0,20.0,22.0,15.0,,,,
18310,20,21,24.0,23.0,14.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0
18311,14,15,19.0,20.0,18.0,7.0,8.0,9.0,5.0,6.0,2.0,,
18312,15,14,11.0,10.0,17.0,16.0,18.0,7.0,,,,,
18313,20,18,7.0,8.0,16.0,10.0,11.0,4.0,5.0,,,,
18314,7,18,20.0,21.0,24.0,23.0,22.0,15.0,14.0,,,,
18315,20,19,15.0,22.0,23.0,14.0,11.0,4.0,3.0,1.0,,,
18316,6,5,4.0,11.0,14.0,15.0,22.0,20.0,21.0,,,,
18317,22,21,20.0,18.0,7.0,8.0,9.0,10.0,11.0,12.0,3.0,1.0,
18318,20,22,15.0,14.0,11.0,4.0,3.0,1.0,2.0,6.0,5.0,,
18319,21,20,19.0,15.0,10.0,9.0,5.0,4.0,11.0,,,,
18320,17,16,10.0,9.0,8.0,6.0,5.0,,,,,,
18321,4,11,10.0,15.0,19.0,20.0,21.0,24.0,,,,,
18322,1,2,6.0,5.0,9.0,8.0,16.0,18.0,20.0,22.0,,,
18323,6,2,1.0,3.0,4.0,5.0,9.0,10.0,15.0,22.0,21.0,24.0,
18324,7,8,16.0,10.0,15.0,19.0,20.0,22.0,23.0,14.0,,,
18325,8,9,10.0,15.0,19.0,20.0,22.0,21.0,24.0,,,,
18326,24,21,22.0,15.0,19.0,17.0,16.0,8.0,9.0,,,,
18327,20,19,15.0,14.0,11.0,10.0,16.0,8.0,6.0,,,,
18328,4,3,12.0,13.0,24.0,23.0,22.0,20.0,19.0,,,,
18329,24,23,22.0,20.0,18.0,16.0,17.0,19.0,15.0,10.0,9.0,8.0,6.0
18330,4,11,10.0,9.0,8.0,7.0,18.0,,,,,,
18331,6,8,7.0,18.0,16.0,17.0,19.0,20.0,21.0,,,,
18332,6,5,9.0,10.0,17.0,19.0,20.0,22.0,21.0,24.0,,,
18333,6,8,9.0,10.0,11.0,12.0,13.0,24.0,,,,,
18334,23,22,20.0,19.0,17.0,10.0,16.0,18.0,7.0,,,,
18335,3,4,11.0,14.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0,,
18336,22,20,18.0,16.0,17.0,19.0,15.0,10.0,11.0,4.0,3.0,1.0,
18337,1,3,4.0,11.0,10.0,15.0,22.0,23.0,24.0,21.0,,,
18338,21,22,20.0,19.0,15.0,14.0,11.0,10.0,9.0,5.0,,,
18339,10,16,18.0,20.0,21.0,,,,,,,,
18340,6,8,16.0,10.0,15.0,22.0,23.0,14.0,11.0,12.0,13.0,24.0,
18341,4,11,14.0,15.0,10.0,17.0,16.0,18.0,20.0,,,,
18342,17,10,11.0,14.0,15.0,22.0,,,,,,,
18343,1,2,6.0,8.0,9.0,5.0,4.0,11.0,14.0,15.0,22.0,20.0,19.0
18344,20,21,24.0,23.0,22.0,15.0,14.0,11.0,10.0,9.0,5.0,,
18345,19,20,21.0,24.0,23.0,14.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0
18346,13,24,23.0,14.0,15.0,19.0,20.0,18.0,7.0,8.0,,,
18347,18,16,8.0,6.0,5.0,4.0,11.0,,,,,,
18348,23,22,20.0,19.0,17.0,16.0,18.0,,,,,,
18349,20,21,24.0,23.0,14.0,11.0,12.0,3.0,1.0,2.0,,,
18350,1,3,4.0,11.0,14.0,15.0,10.0,17.0,16.0,18.0,20.0,19.0,
18351,4,3,12.0,11.0,10.0,17.0,16.0,18.0,20.0,21.0,,,
18352,20,22,15.0,10.0,16.0,8.0,9.0,5.0,4.0,11.0,12.0,3.0,1.0
18353,22,15,10.0,17.0,16.0,18.0,7.0,8.0,6.0,5.0,4.0,3.0,1.0
18354,23,14,15.0,10.0,9.0,5.0,4.0,3.0,,,,,
18355,13,24,21.0,22.0,15.0,10.0,17.0,19.0,,,,,
18356,15,10,16.0,8.0,9.0,5.0,4.0,11.0,12.0,3.0,1.0,,
18357,14,15,10.0,9.0,8.0,16.0,18.0,,,,,,
18358,11,4,5.0,9.0,10.0,17.0,16.0,18.0,7.0,,,,
18359,8,7,18.0,20.0,22.0,23.0,,,,,,,
18360,2,1,3.0,4.0,11.0,14.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0
18361,21,22,20.0,19.0,15.0,14.0,11.0,10.0,9.0,5.0,6.0,,
18362,22,15,14.0,11.0,10.0,17.0,16.0,,,,,,
18363,21,20,18.0,7.0,8.0,9.0,10.0,11.0,12.0,3.0,4.0,,
18364,17,19,20.0,22.0,23.0,14.0,11.0,4.0,3.0,1.0,,,
18365,22,15,19.0,20.0,18.0,7.0,8.0,,,,,,
18366,6,8,16.0,17.0,19.0,20.0,22.0,21.0,24.0,23.0,,,
18367,13,24,23.0,22.0,20.0,19.0,15.0,10.0,9.0,,,,
18368,20,19,17.0,10.0,11.0,4.0,3.0,12.0,,,,,
18369,11,10,15.0,22.0,23.0,24.0,21.0,,,,,,
18370,12,13,24.0,21.0,22.0,15.0,19.0,20.0,,,,,
18371,14,15,10.0,16.0,8.0,9.0,5.0,6.0,,,,,
18372,24,23,22.0,15.0,10.0,16.0,18.0,7.0,8.0,6.0,,,
18373,24,13,12.0,3.0,4.0,11.0,10.0,16.0,8.0,6.0,,,
18374,23,24,21.0,22.0,20.0,18.0,16.0,17.0,10.0,9.0,8.0,,
18375,16,17,19.0,15.0,10.0,11.0,12.0,,,,,,
18376,18,16,17.0,10.0,11.0,12.0,,,,,,,
18377,11,10,15.0,19.0,17.0,,,,,,,,
18378,19,20,18.0,16.0,17.0,10.0,9.0,5.0,6.0,,,,
18379,6,5,9.0,10.0,17.0,19.0,15.0,14.0,23.0,22.0,,,
18380,4,11,10.0,15.0,22.0,20.0,21.0,24.0,,,,,
18381,5,4,3.0,12.0,11.0,14.0,23.0,22.0,21.0,,,,
18382,23,14,11.0,4.0,5.0,9.0,8.0,,,,,,
18383,5,9,10.0,17.0,16.0,18.0,20.0,19.0,15.0,22.0,21.0,,
18384,23,14,15.0,10.0,16.0,18.0,7.0,8.0,,,,,
18385,7,18,20.0,19.0,15.0,22.0,21.0,24.0,23.0,14.0,,,
18386,1,3,12.0,11.0,4.0,5.0,9.0,8.0,16.0,17.0,19.0,20.0,22.0
18387,21,20,18.0,16.0,10.0,17.0,,,,,,,
18388,20,21,22.0,23.0,14.0,11.0,10.0,9.0,5.0,4.0,3.0,1.0,
18389,20,18,16.0,10.0,15.0,14.0,11.0,12.0,3.0,1.0,2.0,,
18390,4,5,9.0,10.0,11.0,14.0,15.0,19.0,20.0,21.0,,,
18391,15,22,20.0,19.0,17.0,16.0,10.0,11.0,12.0,3.0,1.0,,
18392,2,6,5.0,9.0,10.0,15.0,19.0,20.0,22.0,23.0,14.0,,
18393,15,19,20.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0,2.0,,
18394,15,10,11.0,14.0,23.0,22.0,20.0,18.0,7.0,,,,
18395,6,5,9.0,10.0,17.0,19.0,20.0,21.0,22.0,,,,
18396,4,11,10.0,17.0,19.0,20.0,21.0,24.0,,,,,
18397,3,12,11.0,10.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0,,
18398,22,20,18.0,7.0,8.0,6.0,,,,,,,
18399,6,8,16.0,10.0,11.0,14.0,23.0,24.0,13.0,,,,
18400,24,23,22.0,15.0,19.0,20.0,18.0,7.0,8.0,9.0,,,
18401,9,8,7.0,18.0,16.0,10.0,15.0,14.0,23.0,24.0,,,
18402,1,3,4.0,11.0,12.0,13.0,24.0,23.0,14.0,15.0,22.0,,
18403,6,5,9.0,8.0,16.0,10.0,11.0,12.0,13.0,24.0,,,
18404,23,14,11.0,10.0,17.0,19.0,20.0,18.0,7.0,8.0,6.0,,
18405,24,13,12.0,11.0,10.0,15.0,19.0,,,,,,
18406,7,8,16.0,10.0,17.0,19.0,20.0,22.0,15.0,,,,
18407,3,12,11.0,10.0,16.0,18.0,20.0,21.0,22.0,,,,
18408,7,18,20.0,22.0,23.0,24.0,13.0,12.0,,,,,
18409,1,2,6.0,5.0,4.0,11.0,10.0,15.0,14.0,23.0,22.0,20.0,
18410,2,6,8.0,16.0,10.0,15.0,14.0,23.0,22.0,20.0,19.0,,
18411,17,19,15.0,10.0,11.0,14.0,,,,,,,
18412,13,24,21.0,20.0,19.0,17.0,16.0,10.0,15.0,,,,
18413,1,3,4.0,11.0,12.0,13.0,24.0,23.0,22.0,15.0,,,
18414,21,22,23.0,24.0,13.0,12.0,11.0,10.0,9.0,5.0,,,
18415,16,10,9.0,8.0,6.0,5.0,4.0,,,,,,
18416,22,15,10.0,9.0,8.0,6.0,2.0,1.0,3.0,,,,
18417,19,20,21.0,22.0,23.0,14.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0
18418,22,15,14.0,11.0,10.0,17.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0
18419,15,19,20.0,21.0,22.0,23.0,24.0,13.0,12.0,3.0,1.0,,
18420,14,15,19.0,17.0,10.0,11.0,4.0,3.0,1.0,2.0,,,
18421,13,24,23.0,22.0,15.0,19.0,17.0,10.0,16.0,8.0,,,
18422,2,1,3.0,4.0,11.0,14.0,23.0,22.0,21.0,20.0,,,
18423,7,8,16.0,18.0,20.0,19.0,15.0,14.0,23.0,,,,
18424,23,24,21.0,20.0,18.0,16.0,17.0,10.0,9.0,5.0,6.0,,
18425,20,21,22.0,15.0,10.0,17.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0
18426,23,24,13.0,12.0,11.0,10.0,9.0,8.0,16.0,,,,
18427,1,2,6.0,5.0,4.0,3.0,12.0,11.0,10.0,16.0,18.0,20.0,19.0
18428,22,15,14.0,11.0,12.0,3.0,1.0,,,,,,
18429,19,15,10.0,16.0,8.0,9.0,5.0,,,,,,
18430,6,5,9.0,10.0,17.0,19.0,20.0,21.0,,,,,
18431,21,22,15.0,19.0,20.0,18.0,7.0,8.0,6.0,5.0,,,
18432,2,1,3.0,12.0,11.0,10.0,17.0,16.0,18.0,20.0,19.0,15.0,22.0
18433,1,3,4.0,11.0,14.0,15.0,22.0,20.0,21.0,24.0,23.0,,
18434,1,2,6.0,8.0,7.0,18.0,20.0,22.0,23.0,14.0,15.0,19.0,
18435,6,8,16.0,17.0,19.0,,,,,,,,
18436,5,6,8.0,7.0,18.0,16.0,17.0,10.0,15.0,22.0,21.0,,
18437,1,2,6.0,5.0,4.0,11.0,10.0,15.0,22.0,23.0,24.0,21.0,20.0
18438,1,2,6.0,8.0,9.0,10.0,11.0,12.0,13.0,24.0,21.0,,
18439,8,16,10.0,15.0,19.0,20.0,21.0,24.0,,,,,
18440,5,9,8.0,16.0,10.0,11.0,14.0,23.0,22.0,20.0,21.0,,
18441,8,7,18.0,16.0,17.0,19.0,15.0,14.0,23.0,24.0,,,
18442,21,20,22.0,15.0,19.0,17.0,10.0,9.0,8.0,6.0,5.0,,
18443,4,11,10.0,15.0,19.0,17.0,16.0,18.0,20.0,22.0,21.0,,
18444,22,15,10.0,17.0,16.0,18.0,7.0,8.0,6.0,,,,
18445,5,4,11.0,12.0,13.0,24.0,23.0,22.0,21.0,20.0,,,
18446,10,11,14.0,15.0,22.0,20.0,,,,,,,
18447,12,13,24.0,21.0,22.0,15.0,10.0,9.0,8.0,,,,
18448,17,16,10.0,15.0,14.0,11.0,12.0,13.0,,,,,
18449,22,20,18.0,7.0,8.0,6.0,5.0,4.0,11.0,12.0,3.0,1.0,2.0
18450,6,5,9.0,10.0,17.0,16.0,18.0,20.0,21.0,22.0,,,
18451,4,11,10.0,15.0,19.0,20.0,18.0,7.0,,,,,
18452,1,3,4.0,11.0,10.0,9.0,8.0,7.0,18.0,20.0,22.0,15.0,19.0
18453,12,3,4.0,11.0,10.0,16.0,18.0,20.0,,,,,
18454,24,21,20.0,22.0,23.0,14.0,11.0,4.0,5.0,9.0,,,
18455,7,8,16.0,18.0,20.0,22.0,15.0,,,,,,
18456,7,8,16.0,17.0,19.0,,,,,,,,
18457,6,8,16.0,10.0,15.0,19.0,20.0,,,,,,
18458,23,14,11.0,10.0,9.0,8.0,6.0,5.0,4.0,3.0,1.0,,
18459,13,24,21.0,22.0,20.0,19.0,17.0,10.0,9.0,8.0,7.0,,
18460,4,3,12.0,11.0,10.0,17.0,19.0,15.0,22.0,21.0,,,
18461,20,18,16.0,10.0,15.0,22.0,23.0,14.0,11.0,4.0,3.0,1.0,
18462,13,24,21.0,22.0,23.0,14.0,15.0,19.0,17.0,16.0,8.0,,
18463,1,3,12.0,11.0,14.0,23.0,22.0,15.0,10.0,16.0,18.0,,
18464,1,3,4.0,5.0,6.0,8.0,16.0,17.0,19.0,20.0,,,
18465,13,12,11.0,10.0,17.0,16.0,8.0,9.0,5.0,6.0,,,
18466,4,11,10.0,16.0,17.0,19.0,15.0,14.0,23.0,22.0,21.0,,
18467,21,22,20.0,19.0,17.0,10.0,9.0,8.0,,,,,
18468,6,8,16.0,18.0,20.0,22.0,15.0,10.0,11.0,12.0,13.0,24.0,
18469,3,1,2.0,6.0,5.0,4.0,11.0,14.0,15.0,22.0,,,
18470,14,11,4.0,5.0,9.0,10.0,16.0,8.0,6.0,,,,
18471,22,15,10.0,16.0,8.0,6.0,5.0,4.0,11.0,12.0,3.0,1.0,2.0
18472,24,21,20.0,19.0,15.0,10.0,11.0,12.0,3.0,1.0,2.0,6.0,
18473,18,7,8.0,,,,,,,,,,
18474,24,13,12.0,11.0,10.0,15.0,19.0,17.0,16.0,8.0,9.0,5.0,6.0
18475,2,6,8.0,9.0,10.0,17.0,16.0,,,,,,
18476,21,20,19.0,17.0,10.0,15.0,14.0,11.0,4.0,,,,
18477,1,3,4.0,5.0,9.0,10.0,17.0,16.0,18.0,20.0,21.0,,
18478,1,3,12.0,11.0,14.0,15.0,19.0,17.0,10.0,16.0,18.0,20.0,
18479,6,8,9.0,10.0,11.0,12.0,13.0,24.0,23.0,,,,
18480,24,13,12.0,11.0,14.0,15.0,22.0,20.0,18.0,7.0,8.0,,
18481,7,18,20.0,21.0,24.0,23.0,22.0,15.0,,,,,
18482,12,11,14.0,15.0,10.0,9.0,5.0,6.0,,,,,
18483,1,3,4.0,11.0,14.0,15.0,22.0,20.0,19.0,,,,
18484,24,13,12.0,11.0,14.0,15.0,19.0,20.0,18.0,7.0,8.0,,
18485,1,3,12.0,11.0,4.0,5.0,6.0,8.0,16.0,17.0,,,
18486,13,12,11.0,4.0,5.0,9.0,10.0,15.0,19.0,,,,
18487,18,20,19.0,15.0,10.0,9.0,5.0,4.0,3.0,1.0,,,
18488,24,23,14.0,11.0,4.0,5.0,9.0,10.0,,,,,
18489,21,22,23.0,14.0,15.0,19.0,17.0,16.0,8.0,6.0,,,
18490,1,2,6.0,5.0,9.0,10.0,17.0,19.0,20.0,21.0,22.0,,
18491,3,12,11.0,4.0,5.0,9.0,10.0,15.0,14.0,23.0,22.0,,
18492,20,18,7.0,8.0,16.0,10.0,9.0,5.0,6.0,2.0,,,
18493,22,21,24.0,13.0,12.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,
18494,15,10,11.0,4.0,5.0,9.0,8.0,7.0,,,,,
18495,14,11,10.0,16.0,8.0,7.0,,,,,,,
18496,20,19,17.0,16.0,10.0,15.0,14.0,11.0,12.0,3.0,1.0,,
18497,22,21,20.0,19.0,15.0,14.0,11.0,12.0,,,,,
18498,23,14,11.0,12.0,3.0,4.0,5.0,6.0,2.0,1.0,,,
18499,13,24,21.0,20.0,18.0,7.0,8.0,6.0,5.0,,,,
18500,14,23,24.0,21.0,20.0,18.0,7.0,8.0,6.0,,,,
18501,23,24,21.0,22.0,15.0,10.0,,,,,,,
18502,24,23,22.0,20.0,18.0,7.0,8.0,16.0,10.0,9.0,,,
18503,10,11,4.0,5.0,6.0,2.0,,,,,,,
18504,9,8,16.0,17.0,10.0,15.0,14.0,,,,,,
18505,1,2,6.0,8.0,9.0,10.0,15.0,14.0,23.0,24.0,21.0,20.0,19.0
18506,17,10,11.0,4.0,3.0,12.0,,,,,,,
18507,8,9,5.0,4.0,3.0,1.0,,,,,,,
18508,1,2,6.0,5.0,9.0,8.0,16.0,10.0,11.0,14.0,15.0,19.0,20.0
18509,2,6,8.0,7.0,18.0,16.0,10.0,15.0,,,,,
18510,20,22,15.0,10.0,11.0,4.0,3.0,12.0,,,,,
18511,8,9,10.0,11.0,4.0,3.0,1.0,,,,,,
18512,22,15,10.0,11.0,12.0,3.0,4.0,5.0,6.0,2.0,,,
18513,1,3,4.0,11.0,10.0,15.0,22.0,21.0,20.0,19.0,,,
18514,24,23,22.0,15.0,10.0,11.0,12.0,3.0,4.0,5.0,9.0,8.0,6.0
18515,19,17,16.0,10.0,9.0,8.0,6.0,5.0,4.0,11.0,12.0,3.0,1.0
18516,22,21,24.0,13.0,12.0,11.0,10.0,16.0,8.0,6.0,,,
18517,8,6,5.0,9.0,10.0,17.0,19.0,15.0,14.0,23.0,,,
18518,22,21,20.0,19.0,15.0,10.0,16.0,18.0,7.0,8.0,6.0,,
18519,2,1,3.0,12.0,11.0,10.0,9.0,8.0,16.0,18.0,20.0,22.0,
18520,1,3,4.0,11.0,14.0,15.0,22.0,20.0,18.0,16.0,17.0,,
18521,8,9,10.0,11.0,14.0,15.0,22.0,23.0,24.0,13.0,,,
18522,7,18,16.0,17.0,10.0,11.0,14.0,23.0,,,,,
18523,6,5,9.0,8.0,16.0,17.0,10.0,15.0,22.0,20.0,21.0,24.0,
18524,17,19,20.0,18.0,16.0,10.0,15.0,14.0,23.0,,,,
18525,13,12,11.0,14.0,15.0,10.0,17.0,16.0,18.0,7.0,,,
18526,12,11,10.0,16.0,17.0,19.0,20.0,21.0,22.0,,,,
18527,23,22,20.0,19.0,15.0,10.0,9.0,5.0,,,,,
18528,2,6,8.0,7.0,18.0,16.0,10.0,11.0,14.0,,,,
18529,4,5,6.0,8.0,7.0,18.0,16.0,17.0,19.0,20.0,,,
18530,18,20,22.0,15.0,14.0,11.0,12.0,3.0,1.0,,,,
18531,6,2,1.0,3.0,4.0,5.0,9.0,10.0,15.0,22.0,21.0,,
18532,6,2,1.0,3.0,4.0,5.0,9.0,10.0,11.0,12.0,13.0,24.0,
18533,1,3,12.0,13.0,24.0,23.0,22.0,20.0,18.0,,,,
18534,22,20,21.0,24.0,23.0,14.0,15.0,10.0,9.0,5.0,6.0,2.0,
18535,8,16,10.0,9.0,5.0,4.0,3.0,,,,,,
18536,17,10,9.0,8.0,6.0,5.0,4.0,3.0,,,,,
18537,20,21,24.0,23.0,22.0,15.0,10.0,9.0,5.0,,,,
18538,13,12,11.0,14.0,15.0,10.0,16.0,8.0,7.0,,,,
18539,21,20,18.0,16.0,8.0,9.0,5.0,6.0,2.0,1.0,,,
18540,7,8,16.0,18.0,20.0,22.0,21.0,24.0,,,,,
18541,19,20,21.0,22.0,23.0,14.0,11.0,4.0,5.0,,,,
18542,6,8,9.0,10.0,15.0,14.0,11.0,,,,,,
18543,21,20,19.0,15.0,10.0,17.0,16.0,18.0,7.0,8.0,6.0,,
18544,13,24,21.0,22.0,15.0,19.0,17.0,10.0,9.0,8.0,7.0,,
18545,19,15,10.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0,,
18546,24,23,14.0,11.0,4.0,5.0,9.0,8.0,7.0,,,,
18547,22,21,20.0,19.0,17.0,16.0,,,,,,,
18548,6,8,9.0,10.0,17.0,16.0,18.0,20.0,19.0,,,,
18549,1,3,4.0,11.0,10.0,15.0,19.0,,,,,,
18550,2,6,5.0,9.0,8.0,16.0,10.0,15.0,14.0,23.0,24.0,21.0,22.0
18551,4,11,10.0,17.0,16.0,8.0,7.0,,,,,,
18552,6,8,7.0,18.0,16.0,10.0,15.0,19.0,20.0,22.0,23.0,,
18553,1,3,12.0,11.0,14.0,23.0,24.0,21.0,22.0,20.0,18.0,,
18554,20,19,15.0,14.0,11.0,10.0,9.0,5.0,4.0,3.0,1.0,,
18555,14,23,24.0,21.0,22.0,15.0,19.0,17.0,16.0,8.0,7.0,,
18556,7,8,6.0,5.0,9.0,10.0,15.0,14.0,,,,,
18557,6,8,16.0,18.0,20.0,19.0,17.0,10.0,11.0,14.0,23.0,,
18558,15,19,17.0,10.0,9.0,5.0,4.0,,,,,,
18559,5,9,10.0,17.0,19.0,15.0,,,,,,,
